0.25807432	0.41640781	3.14554838
0.27546790	1.70623340	81.48846197
0.41018827	1.95701549	93.93451263
0.35132754	1.61869438	77.71456428
0.09598310	0.92868708	44.04686239
0.04997403	0.84387837	40.82245554
0.02545598	0.62379561	30.53258449
0.00173666	0.44632016	21.11262641
0.00429603	0.32931917	15.66203742
0.00535869	0.27798947	13.13219621
0.00166253	0.19562110	9.26597528
0.02245150	0.15649631	7.43098226
0.00826369	0.10149154	4.81888291
0.01707591	0.05798082	2.90355651
0.01045374	0.04652845	2.22831672
0.00307124	0.07458113	3.56107866
-0.00000000	0.05694993	2.70250649
0.00661069	0.02662771	1.35810172
0.00887626	0.03851984	1.24985082
0.03666349	0.07480717	2.79609386
0.01363840	0.04229009	1.93647578
0.03058911	0.08644687	1.64166330
0.02584621	0.05632761	1.68768388
0.03552802	0.06111957	2.78468674
0.00888308	0.04337850	0.10195575
0.00470938	0.01344415	0.11621554
0.01658330	0.02773709	0.08839444
0.00291741	0.00868821	0.03762289
0.00286193	0.00788975	0.03178246
0.00214108	0.00680411	0.01773625
0.02199703	0.05506966	0.24755445
0.01662312	0.05604003	0.49834854
0.24235470	0.56163268	6.98692579
0.01548173	0.02256988	0.79192055
0.00091933	0.01643621	0.05896537
0.15700694	0.20978280	6.23155535
0.01054775	0.01509073	0.10664418
0.01823313	0.02506891	0.05675404
0.05625258	0.14474303	1.46587303
0.01144184	0.03267398	0.08112689
0.01650131	0.02349138	0.55423817
0.00303469	0.01692687	0.03448983
0.00129204	0.00264310	0.00904660
0.00065310	0.00774192	0.02066492
0.00345108	0.00865845	0.01226281
0.03456038	0.06863273	2.86397609
0.01150351	0.01295907	0.06175775
0.00040261	0.05969151	0.17180394
0.00282760	0.02286145	0.05677890
0.00153279	0.02352785	0.32984424
0.06271834	0.12764088	2.33929960
0.00292711	0.04134652	1.95405421
0.00442347	0.03220244	0.77332232
0.00873969	0.06640723	3.21516167
0.01813863	0.05126566	2.65522429
-0.00000000	0.00786877	0.15636741
0.00285574	0.05673051	0.98242756
0.00863457	0.04554914	0.39076465
0.09675254	0.11921997	0.97496058
0.00102781	0.02444508	0.05019139
0.00095252	0.02280101	0.04913711
0.02779567	0.35418022	0.52908695
0.00863451	0.09124355	2.16299356
0.00370065	0.11004581	2.01239821
0.00868384	0.06042258	0.35269586
0.01815186	0.05131343	0.18520515
0.00476812	0.04000849	0.09441160
0.01112135	0.02389848	0.45879980
0.00644660	0.01335999	0.03851432
0.01543125	0.07810816	3.75626532
0.00890565	0.04091522	1.97342044
0.00627916	0.01263439	0.04424350
0.00083370	0.01932118	0.03960670
0.00710510	0.02099538	0.13681799
0.00164275	0.01547206	0.04977537
0.00265007	0.00940902	0.03624665
0.02338998	0.03320389	0.34119019
0.00568097	0.01568738	0.10850799
0.00129085	0.01179606	0.02449888
-0.00000000	0.00643336	0.00643336
0.02466106	0.02991776	0.20873562
-0.00000000	0.01335905	0.01760371
0.00783356	0.02162771	0.04325542
0.01507402	0.04899870	0.24150655
0.00475010	0.03076444	0.48437531
0.00700997	0.09670129	1.06060193
0.00279718	0.01054158	0.02187076
0.01487456	0.02337097	0.06433076
0.01437459	0.06196849	0.13629955
0.01981504	0.17407265	2.02468228
0.00753704	0.05167745	0.14177681
0.00832515	0.02132868	0.04725176
0.00479745	0.02584917	0.05306821
0.00651858	0.04409747	0.54108042
0.03018422	0.07758449	0.67037095
0.02792259	0.08783554	1.97977978
0.03848849	0.08860252	1.63204302
0.00426687	0.02094067	0.02618118
0.00174542	0.02154311	0.04943369
0.00115289	0.01485639	0.03664192
0.00661112	0.04748200	1.09399601
0.00528224	0.04981390	0.09593442
-0.00000000	0.07200305	0.17761914
0.01992142	0.03041749	0.34974191
0.03840959	0.09282006	0.40322358
0.00604568	0.02138975	0.09895993
0.04530136	0.22419041	10.75939431
0.05139158	0.15844016	8.26962408
0.01997238	0.03765411	1.00536231
0.01019690	0.04259429	1.43235621
0.00707008	0.12206415	0.88479500
0.00918948	0.05775283	2.10233517
0.02552726	0.06796679	0.76568726
0.01005481	0.05200796	1.18476160
0.01398028	0.06192107	0.17548074
0.04817486	0.14655540	7.28777986
0.01204129	0.06671906	3.16821327
0.00672287	0.06164359	3.15518960
0.00195752	0.07331670	0.13165918
0.19164098	0.31242538	10.36490918
0.07282900	0.25787977	12.69877385
0.03700709	0.21160060	2.87004152
0.05406748	0.12487523	1.51429052
-0.00000000	0.01863071	0.87446826
0.00594441	0.02518475	0.79057140
0.00990583	0.03262655	1.21874662
0.03439281	0.04155612	1.33832743
