-0.04816667	0.46135860	1.91184407
0.00665094	0.17807217	0.96464190
-0.13470503	0.06538116	0.62728893
-0.06913879	0.04811226	0.32449481
-0.06550290	0.26360686	1.54434383
-0.29396314	0.01750992	0.03501984
-0.27836467	0.36103336	1.88047496
-0.49633344	0.00834242	0.50372553
-0.21160434	0.04832764	0.43517776
-0.03837041	0.19112848	0.31597779
-0.43842070	0.14039859	0.49224846
-0.55314459	0.01378121	0.02263666
-0.52546707	0.01893708	0.07156060
-0.40207306	0.01954239	0.44718263
-0.10848805	0.01185589	0.08793490
-0.16479989	0.02933393	1.80922673
-0.37956072	0.01281878	0.01281878
-0.48027208	0.01330672	0.19687456
-0.31035621	0.00453153	0.09423263
-0.27726817	0.17103802	0.17103802
-0.18977310	0.01359857	0.02237772
-0.13093436	0.00316364	0.00799818
-0.06810194	0.00310182	0.00825349
-0.15531676	0.20226112	3.56123976
-0.10532975	0.00278538	0.00278538
-0.10639407	0.33893365	0.67786730
-0.25312320	0.00281312	0.00815689
-0.21136880	0.11151052	0.15302088
-0.21859734	0.01823370	0.42353646
-0.21044544	0.00021340	0.00075180
-0.19543127	0.00691411	0.02855631
-0.19444449	0.03365001	0.08882412
-0.28014313	0.00340833	0.00681666
-0.36220062	0.01069458	0.06079064
-0.22780039	0.01730863	0.12116354
-0.01829780	-0.00003680	0.00000000
-0.24993328	0.01268661	0.01464158
-0.09721188	0.00745208	0.00745208
-0.13016963	0.00627079	0.03165867
-0.07388984	0.08581117	0.08715468
-0.08842897	0.00315107	0.00630214
-0.04214273	0.00280783	0.02048353
-0.05503470	0.00882298	0.02646893
0.00125257	0.00070018	0.00189470
-0.03595498	0.02696526	0.09999634
-0.02710370	0.00384329	0.00688160
-0.03167785	0.00254225	0.01271125
-0.07975006	0.03632612	0.03632612
-0.08483983	0.00649695	0.32991179
-0.07645670	0.05266097	1.24457868
-0.10031215	0.24522668	5.50626984
-0.10722345	0.00477292	0.05228808
-0.05521111	-0.00000704	0.00000000
-0.06500323	0.00507113	0.10730852
-0.01597562	0.01754586	0.02932355
-0.13775854	0.01791748	0.01987515
-0.36426204	0.00344109	0.00344109
-0.41765463	0.01470800	0.05109136
-0.22391422	0.00088849	0.00088849
-0.04537761	0.00991857	0.01983715
-0.03924615	-0.00083566	0.00000000
-0.10776622	0.01020515	0.01020515
-0.02556593	0.00303466	0.00606932
-0.00084632	0.00106338	0.01169723
-0.02426615	0.00385759	0.01725613
-0.24579109	0.95739889	0.98634761
-0.39121666	0.00347704	0.00347704
-0.02796650	0.01528290	0.01862467
-0.10098318	0.00136568	0.00422101
-0.23431128	0.00023341	0.00023341
-0.42848433	0.00585743	0.24590110
-0.12380968	0.00471974	0.00830500
-0.52000842	0.00178165	0.00178165
-0.43001554	0.00026575	0.00026575
-0.43232983	0.00171336	0.00342672
-0.44336207	0.00012970	0.00025940
-0.45093136	0.00001382	0.00002765
-0.53308827	0.02058218	0.42614378
-0.16811703	0.02886457	0.40047632
-0.48582616	0.00191971	0.00191971
-0.33930931	0.00048357	0.00338496
-0.21618242	0.00007761	0.00029929
-0.19781210	0.05109633	0.05109633
-0.53336715	0.00007671	0.00015343
-0.53742312	0.00676296	0.08374383
-0.54514723	0.00068238	0.00082643
-0.52711246	0.00301372	0.00301372
-0.00049340	-0.00000001	0.00000000
-0.51956736	0.00073427	0.00220282
-0.54553519	0.04495677	0.08991354
-0.51606291	0.00076919	0.00874227
-0.44199645	-0.00006188	0.00000000
-0.39466067	0.00348648	0.00348648
-0.49147414	0.00560235	0.01120470
-0.27273955	0.00055034	0.00055034
-0.13961848	0.00016748	0.00599095
0.04047235	0.00709357	0.04047235
-0.07959942	0.01137876	0.01818302
-0.01010243	0.00035763	0.00035763
-0.00411819	0.01596707	0.01596707
-0.17035178	0.00577060	0.21407751
-0.01390926	0.00329152	0.02230576
-0.01838701	0.00071136	0.00071136
0.03213234	0.03274513	0.04471792
-0.21624161	0.00662587	0.00662587
-0.02193814	0.01596232	0.03070394
-0.11515747	0.01367810	0.03641812
-0.01534911	0.00258622	0.00258622
